transaction_id,reference_number,transaction_datetime,transaction_description,originator_name,originator_entity_type,originator_id,originator_gender,originator_country,originator_pep_flag,originator_sanctions_flag,originator_exited_flag,originator_exit_date,originator_sar_flag,originator_dra_alert_flag,originator_dra_score,originator_date_of_birth_or_incorp,beneficiary_name,beneficiary_entity_type,beneficiary_id,beneficiary_gender,beneficiary_country,beneficiary_pep_flag,beneficiary_sanctions_flag,beneficiary_exited_flag,beneficiary_exit_date,beneficiary_sar_flag,beneficiary_dra_alert_flag,beneficiary_dra_score,beneficiary_date_of_birth_or_incorp,amount,currency,amount_usd,transaction_type,channel,product,scenario_tag
T000000000063,BR-BL5KZHCMZ2RN,2025-06-02T23:27:00,Fee adjustment,Wei Hughes,INDIVIDUAL,USID-90PXRLZU6W,F,US,0,0,0,,0,0,430,07/12/85,Chen Davies,INDIVIDUAL,RUID-AHCUA09PCI,F,RU,0,0,1,31/03/25,0,0,364,08/06/92,2.71,EUR,2.93,PAYMENT,CASH,WALLET,EXITED_CUSTOMER
T000000000064,SWIFT-IX43IRGM5DKO,2025-05-18T04:20:27,Transfer INV2676599,Fatima Khan,INDIVIDUAL,AFID-3X2JC2R07L,F,AF,0,0,0,,0,0,780,21/02/83,Aisha Hughes,INDIVIDUAL,FRID-PHX2KBVSIG,M,FR,0,0,0,,0,0,495,02/05/00,5601.86,USD,5601.86,TRANSFER,WIRE,SAVINGS,HIGH_RISK_JURISDICTION
T000000000065,ACH-6WZ8L6M5WK3B,2025-07-03T03:02:29,Transfer INV6432108,Fatima Brown,INDIVIDUAL,SGID-F16YE0A4AB,F,SG,0,0,0,,1,0,468,18/03/85,Aisha Kowalski,INDIVIDUAL,PKID-C0TK1QQFVW,X,PK,0,0,0,,0,0,294,01/08/77,1583.08,USD,1583.08,TRANSFER,ACH,CURRENT_ACCT,RAPID_MOVEMENT
T000000000066,ACH-DWYQTUV27UUB,2025-07-03T03:59:29,Settlement INV0651901,Aisha Kowalski,INDIVIDUAL,PKID-C0TK1QQFVW,X,PK,0,0,0,,0,0,294,01/08/77,Aisha Patel,INDIVIDUAL,FRID-CXZ2EI9212,M,FR,0,0,0,,1,0,392,09/04/82,1580.98,USD,1580.98,TRANSFER,ACH,CURRENT_ACCT,RAPID_MOVEMENT
T000000000067,BR-Q5A838921431,2025-08-27T07:46:57,Internal transfer INV5787382,Elena Chen,INDIVIDUAL,GBID-M1QQ4D3KZV,F,GB,0,0,0,,0,0,604,17/06/90,Omar Garcia,INDIVIDUAL,GBID-I4O6Q0USWO,F,GB,0,0,0,,0,0,243,01/02/76,562.42,GBP,714.27,TRANSFER,CASH,PREPAID,MONEY_MULE
T000000000068,FP-VWE8G358GEEJ,2025-06-22T02:48:23,Payment for goods INV6357224,Hughes Solutions Pte,BUSINESS,DEREG-4Q6QDY4LMCT6,X,DE,0,0,1,22/08/25,0,0,773,31/12/02,Omar Rossi,INDIVIDUAL,IRID-Z5RKSD085I,F,IR,0,0,0,,0,0,383,11/09/62,1268.59,GBP,1611.11,PAYMENT,FASTER_PAYMENTS,PREPAID,HIGH_CONCENTRATION
T000000000069,FP-UFN24XCRWDWF,2025-10-09T05:40:16,Utilities Aug,Tom Tan,INDIVIDUAL,AUID-IOR56FAO72,M,AU,1,0,1,28/09/25,0,0,899,23/12/87,Chen Garcia,INDIVIDUAL,PKID-UQ9E5COZRO,F,PK,0,0,0,,1,0,240,22/10/83,1061.07,GBP,1347.56,PAYMENT,FASTER_PAYMENTS,CURRENT_ACCT,HIGH_CONCENTRATION
T000000000070,VASP-WBKSDNBATQXC,2025-10-17T02:23:34,Settlement INV0421228,Ravi Davies,INDIVIDUAL,FRID-5ICCPKLV69,M,FR,0,0,0,,0,0,475,23/07/94,Omar Miller,INDIVIDUAL,NLID-VE92MPNSM4,M,NL,0,0,0,,0,0,221,24/02/64,1103.58,GBP,1401.55,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,RAPID_MOVEMENT
T000000000071,VASP-MRLCRE8UA2HQ,2025-10-17T02:52:34,Settlement INV0373870,Omar Miller,INDIVIDUAL,NLID-VE92MPNSM4,M,NL,0,0,0,,0,0,221,24/02/64,Hannah Patel,INDIVIDUAL,RUID-5NA2FQZTIO,X,RU,0,0,0,,0,0,335,30/06/62,1130.76,GBP,1436.07,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,RAPID_MOVEMENT
T000000000072,VASP-GA3L71029DG3,2025-10-17T03:31:34,Internal transfer INV0411530,Hannah Patel,INDIVIDUAL,RUID-5NA2FQZTIO,X,RU,0,0,0,,0,0,335,30/06/62,Daniel Lopez,INDIVIDUAL,IRID-4AGCSTNPEZ,M,IR,0,0,0,,0,0,813,31/05/89,1129.57,GBP,1434.55,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,RAPID_MOVEMENT
T000000000073,VASP-AMHV1F070VK3,2025-10-17T03:17:34,Settlement INV0220987,Daniel Lopez,INDIVIDUAL,IRID-4AGCSTNPEZ,M,IR,0,0,0,,0,0,813,31/05/89,Marta Khan,INDIVIDUAL,FRID-I9G5DZX5QJ,M,FR,0,0,0,,0,0,690,04/02/89,1116.98,GBP,1418.56,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,RAPID_MOVEMENT
T000000000074,FP-EDYL7U4GP59Z,2025-09-19T21:53:27,Loan repayment INV0487091,Sara Zhang,INDIVIDUAL,USID-5506RR5PCX,M,US,0,0,1,17/08/25,0,0,549,14/12/03,Daniel Miller,INDIVIDUAL,NGID-I5JWK6Z0HR,M,NG,0,0,0,,0,0,369,11/10/45,552.08,USD,552.08,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,RAPID_MOVEMENT
T000000000075,FP-SJQA0PX99DBK,2025-09-19T23:36:27,Settlement INV5444896,Daniel Miller,INDIVIDUAL,NGID-I5JWK6Z0HR,M,NG,0,0,0,,0,0,369,11/10/45,Tom Smith,INDIVIDUAL,TRID-PZIM6CFNFH,F,TR,0,0,0,,0,0,224,19/06/83,555.13,USD,555.13,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,RAPID_MOVEMENT
T000000000076,FP-HLITSJ8BFI8O,2025-09-20T01:49:27,Internal transfer INV0305758,Tom Smith,INDIVIDUAL,TRID-PZIM6CFNFH,F,TR,0,0,0,,0,0,224,19/06/83,Hannah Zhang,INDIVIDUAL,DEID-SKFFV3XOLE,F,DE,0,0,0,,0,0,745,02/09/72,554.25,USD,554.25,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,RAPID_MOVEMENT
T000000000077,VASP-AS1UDJOAU4DU,2025-07-10T22:40:39,Internal transfer INV2200522,Marta Patel,INDIVIDUAL,GBID-MG25CFZFDS,M,GB,0,0,0,,0,0,820,07/02/85,Priya Yilmaz,INDIVIDUAL,AUID-XXC02DGTFG,F,AU,0,0,0,,0,1,993,08/02/81,3964.13,USD,3964.13,TRANSFER,CRYPTO_EXCHANGE,WALLET,PATTERN_OF_FUNDS
T000000000078,VASP-T0K9875TRJIB,2025-07-11T20:40:39,Internal transfer INV2624869,Priya Yilmaz,INDIVIDUAL,AUID-XXC02DGTFG,F,AU,0,0,0,,0,1,993,08/02/81,Kofi Rossi,INDIVIDUAL,GBID-UKQ00U686X,M,GB,0,0,0,,0,0,267,25/04/90,4001.49,USD,4001.49,TRANSFER,CRYPTO_EXCHANGE,WALLET,PATTERN_OF_FUNDS
T000000000079,VASP-DVXYLFU2FAW2,2025-07-12T16:40:39,Transfer INV9562108,Kofi Rossi,INDIVIDUAL,GBID-UKQ00U686X,M,GB,0,0,0,,0,0,267,25/04/90,Daniel Hughes,INDIVIDUAL,GBID-JL2Z0LJCH2,F,GB,0,0,0,,0,0,528,20/03/76,4165.9,USD,4165.9,TRANSFER,CRYPTO_EXCHANGE,WALLET,PATTERN_OF_FUNDS
T000000000080,FP-F16YFEIQ7KA8,2025-10-24T04:18:43,,Leila Zhang,INDIVIDUAL,NGID-52WQQPWDXY,F,NG,0,0,0,,0,0,784,22/09/01,Chen Chen,INDIVIDUAL,DEID-5QMKTGV44F,M,DE,0,0,0,,0,0,293,15/05/78,672.86,GBP,854.53,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,RAPID_MOVEMENT
T000000000081,FP-MQADW9UFZDEP,2025-10-24T05:18:43,Settlement INV5502312,Chen Chen,INDIVIDUAL,DEID-5QMKTGV44F,M,DE,0,0,0,,0,0,293,15/05/78,Rossi Investments Ltd,BUSINESS,GBREG-W4JKFYIIFA2L,X,GB,0,0,0,,0,0,633,11/08/12,660.23,GBP,838.49,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,RAPID_MOVEMENT
T000000000082,SWIFT-DD56H6U9WCDB,2025-02-14T10:29:33,Utilities Mar,Noah Khan,INDIVIDUAL,FRID-J4HNRIUU9K,F,FR,0,0,0,,1,0,469,03/12/48,Kofi Kowalski,INDIVIDUAL,DEID-6MM1ZXYVGI,F,DE,0,0,0,,1,0,722,26/04/77,269.12,GBP,341.78,PAYMENT,WIRE,PREPAID,HIGH_CONCENTRATION
T000000000083,VASP-IUPROG710EQ8,2025-05-02T04:34:40,Loan repayment INV9102377,Lopez Solutions LLC,BUSINESS,GBREG-LURMW3UQHWTE,X,GB,0,0,0,,0,1,982,20/09/16,Wei Patel,INDIVIDUAL,USID-6P8KH7RT28,F,US,0,0,0,,0,0,412,21/12/82,642.71,GBP,816.24,TRANSFER,CRYPTO_EXCHANGE,WALLET,FAN_OUT_FAN_IN
T000000000084,VASP-C755OTS42KQC,2025-05-02T04:39:40,Settlement INV9587336,Lopez Solutions LLC,BUSINESS,GBREG-LURMW3UQHWTE,X,GB,0,0,0,,0,1,982,20/09/16,Imran Kowalski,INDIVIDUAL,NLID-VBZ7CN0EQW,M,NL,0,0,0,,0,0,454,03/05/85,703.73,GBP,893.74,TRANSFER,CRYPTO_EXCHANGE,WALLET,FAN_OUT_FAN_IN
T000000000085,VASP-ELJHB051T8FM,2025-05-02T04:44:40,Internal transfer INV0204983,Lopez Solutions LLC,BUSINESS,GBREG-LURMW3UQHWTE,X,GB,0,0,0,,0,1,982,20/09/16,Leila Yilmaz,INDIVIDUAL,NGID-0IPFG8PJVR,F,NG,0,0,0,,0,0,240,27/02/84,299.89,GBP,380.86,TRANSFER,CRYPTO_EXCHANGE,WALLET,FAN_OUT_FAN_IN
T000000000086,VASP-DEYW1TCFI4PL,2025-05-02T04:49:40,Loan repayment INV8671270,Lopez Solutions LLC,BUSINESS,GBREG-LURMW3UQHWTE,X,GB,0,0,0,,0,1,982,20/09/16,Imran Yilmaz,INDIVIDUAL,GBID-RHZN4KGEUI,F,GB,0,0,0,,0,0,395,19/05/95,158.11,GBP,200.8,TRANSFER,CRYPTO_EXCHANGE,WALLET,FAN_OUT_FAN_IN
T000000000087,VASP-O5A439GF5LXK,2025-05-02T04:54:40,Internal transfer INV5285105,Lopez Solutions LLC,BUSINESS,GBREG-LURMW3UQHWTE,X,GB,0,0,0,,0,1,982,20/09/16,Chen Yilmaz,INDIVIDUAL,GBID-25LZSE99F7,M,GB,0,0,0,,0,0,848,11/06/56,455.47,GBP,578.45,TRANSFER,CRYPTO_EXCHANGE,WALLET,FAN_OUT_FAN_IN
T000000000088,VASP-CZDQ3W6BDJ7H,2025-05-02T06:34:40,Internal transfer INV0694821 pls process,Imran Kowalski,INDIVIDUAL,NLID-VBZ7CN0EQW,M,NL,0,0,0,,0,0,454,03/05/85,Wei Jones,INDIVIDUAL,DEID-CVS4F8CGVY,M,DE,0,0,0,,0,1,982,03/03/89,687.98,GBP,873.73,TRANSFER,CRYPTO_EXCHANGE,WALLET,FAN_OUT_FAN_IN
T000000000089,VASP-15F9MZ99ZJUK,2025-05-02T06:41:40,Internal transfer INV4116754 pls process,Wei Patel,INDIVIDUAL,USID-6P8KH7RT28,F,US,0,0,0,,0,0,412,21/12/82,Wei Jones,INDIVIDUAL,DEID-CVS4F8CGVY,M,DE,0,0,0,,0,1,982,03/03/89,993.65,GBP,1261.94,TRANSFER,CRYPTO_EXCHANGE,WALLET,FAN_OUT_FAN_IN
T000000000090,VASP-ERFT5P0Q2VCI,2025-05-02T06:48:40,Settlement INV4589609,Imran Yilmaz,INDIVIDUAL,GBID-RHZN4KGEUI,F,GB,0,0,0,,0,0,395,19/05/95,Wei Jones,INDIVIDUAL,DEID-CVS4F8CGVY,M,DE,0,0,0,,0,1,982,03/03/89,1101.75,GBP,1399.22,TRANSFER,CRYPTO_EXCHANGE,WALLET,FAN_OUT_FAN_IN
T000000000091,FP-B5UD6GKA0T2Q,2025-02-20T09:37:23,Settlement INV8685924,Amir Wilson,INDIVIDUAL,DEID-M1R00Q0MFT,M,DE,0,0,0,,1,0,686,05/10/91,Daniel Rossi,INDIVIDUAL,USID-DOQIVBKV4Y,M,US,0,0,0,,0,0,336,05/01/87,211.35,GBP,268.41,TRANSFER,FASTER_PAYMENTS,SAVINGS,HIGH_CONCENTRATION
T000000000092,VASP-U97Z77DBEOKF,2025-12-07T08:04:16,Internal transfer INV3434346,Daniel Ahmed,INDIVIDUAL,SGID-DGIGATJ9TZ,F,SG,0,0,0,,1,0,756,09/09/94,Yilmaz Consulting SA,BUSINESS,GBREG-OEYTL8HBGCJ1,X,GB,0,0,0,,0,0,630,09/07/18,571.08,GBP,725.27,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000000093,VASP-0ETHETKCAKDP,2025-12-07T08:09:16,Settlement INV4010985,Daniel Ahmed,INDIVIDUAL,SGID-DGIGATJ9TZ,F,SG,0,0,0,,1,0,756,09/09/94,Yara Jones,INDIVIDUAL,GBID-MH1T939AYQ,F,GB,0,0,0,,0,0,819,11/11/57,765.62,GBP,972.34,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000000094,VASP-9ZO2I5WLLDAA,2025-12-07T08:14:16,Loan repayment INV0080193,Daniel Ahmed,INDIVIDUAL,SGID-DGIGATJ9TZ,F,SG,0,0,0,,1,0,756,09/09/94,Tom Miller,INDIVIDUAL,SGID-WQVR1H61IA,F,SG,0,0,0,,0,0,261,30/04/83,378.5,GBP,480.69,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000000095,VASP-M06ETCQR3EV1,2025-12-07T08:19:16,Transfer INV7947158,Daniel Ahmed,INDIVIDUAL,SGID-DGIGATJ9TZ,F,SG,0,0,0,,1,0,756,09/09/94,Tom Tan,INDIVIDUAL,GBID-VJTUW9OHTU,F,GB,0,0,0,,0,0,844,13/10/92,649.4,GBP,824.74,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000000096,VASP-14NK1QBCDQCS,2025-12-07T10:04:16,Settlement INV3906517,Yilmaz Consulting SA,BUSINESS,GBREG-OEYTL8HBGCJ1,X,GB,0,0,0,,0,0,630,09/07/18,Yara Yilmaz,INDIVIDUAL,AUID-UL6LGJLPEF,F,AU,1,0,1,17/04/25,0,0,273,08/01/88,318.42,GBP,404.39,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000000097,VASP-9T15KCK4ZYNF,2025-12-07T10:11:16,Settlement INV3265626,Yara Jones,INDIVIDUAL,GBID-MH1T939AYQ,F,GB,0,0,0,,0,0,819,11/11/57,Yara Yilmaz,INDIVIDUAL,AUID-UL6LGJLPEF,F,AU,1,0,1,17/04/25,0,0,273,08/01/88,249.08,GBP,316.33,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000000098,VASP-EQ6YF84Z7HT7,2025-12-07T10:18:16,Transfer INV2764145,Tom Miller,INDIVIDUAL,SGID-WQVR1H61IA,F,SG,0,0,0,,0,0,261,30/04/83,Yara Yilmaz,INDIVIDUAL,AUID-UL6LGJLPEF,F,AU,1,0,1,17/04/25,0,0,273,08/01/88,272.55,GBP,346.14,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000000099,ACH-CMNIA2Y7VFHP,2025-07-15T17:09:05,Internal transfer INV8646029,Tom Khan,INDIVIDUAL,GBID-NX1WVBD4BE,M,GB,0,0,0,,0,0,578,05/03/82,Daniel Hughes,INDIVIDUAL,GBID-JL2Z0LJCH2,F,GB,0,0,0,,0,0,528,20/03/76,228.96,GBP,290.78,TRANSFER,ACH,CURRENT_ACCT,MONEY_MULE
T000000000100,FP-4V5I2J4R40E0,2025-05-03T01:12:51,Loan repayment INV1634758,Daniel Hughes,INDIVIDUAL,GBID-JL2Z0LJCH2,F,GB,0,0,0,,0,0,528,20/03/76,Ravi Rossi,INDIVIDUAL,SGID-GKG4W58RHN,F,SG,0,0,0,,0,0,348,01/12/77,209.59,GBP,266.18,TRANSFER,FASTER_PAYMENTS,WALLET,MONEY_MULE
T000000000101,SWIFT-TUIN748AV3G6,2025-09-10T22:04:44,Loan repayment INV8414402,Noah Khan,INDIVIDUAL,FRID-J4HNRIUU9K,F,FR,0,0,0,,1,0,469,03/12/48,Marta Patel,INDIVIDUAL,AUID-YO18PAJSSU,X,AU,0,0,1,04/05/25,0,1,981,17/08/77,32.18,GBP,40.87,TRANSFER,WIRE,WALLET,HIGH_CONCENTRATION
T000000000102,FP-KHG4G7NIE3FK,2025-09-21T13:05:14,Transfer INV4879809,Noah Smith,INDIVIDUAL,IRID-KMGS6RV977,F,IR,0,0,0,,0,0,712,08/10/55,Smith Exchange BV,BUSINESS,NLREG-MY4SJ6BW3BME,X,NL,0,0,0,,0,0,434,24/03/94,1165.09,USD,1165.09,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,RAPID_MOVEMENT
T000000000103,FP-3TDV0IQF1G5F,2025-09-21T14:11:14,Transfer INV2559039,Smith Exchange BV,BUSINESS,NLREG-MY4SJ6BW3BME,X,NL,0,0,0,,0,0,434,24/03/94,Kofi Ahmed,INDIVIDUAL,SGID-SEHUDS3QSQ,F,SG,0,0,0,,0,0,209,25/08/98,1144.91,USD,1144.91,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,RAPID_MOVEMENT
T000000000104,FP-QFXMHRWWNQA4,2025-09-21T15:51:14,Internal transfer INV3309541,Kofi Ahmed,INDIVIDUAL,SGID-SEHUDS3QSQ,F,SG,0,0,0,,0,0,209,25/08/98,Noah Wilson,INDIVIDUAL,GBID-5DLXZF0DZW,M,GB,0,0,0,,1,1,999,28/12/96,1130.28,USD,1130.28,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,RAPID_MOVEMENT
T000000000105,FP-BGCN3K3WKT6V,2025-09-21T16:20:14,Transfer INV0797800,Noah Wilson,INDIVIDUAL,GBID-5DLXZF0DZW,M,GB,0,0,0,,1,1,999,28/12/96,Leila Miller,INDIVIDUAL,USID-334L1VZNQD,F,US,0,0,0,,0,0,534,02/01/73,1138.79,USD,1138.79,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,RAPID_MOVEMENT
T000000000106,FP-2YB4U33K2W1I,2025-01-16T19:41:47,Wallet top-up INV1363806,Priya Yilmaz,INDIVIDUAL,USID-C14M2JA04U,F,US,0,0,0,,1,0,770,18/03/73,Chen Jones,INDIVIDUAL,AUID-DHCVSQAME4,F,AU,0,0,0,,0,0,452,02/09/71,44.43,GBP,56.43,CARD_TOPUP,FASTER_PAYMENTS,CURRENT_ACCT,HIGH_CONCENTRATION
T000000000107,FP-IRHRLNF6NV5X,2025-11-12T06:57:02,Settlement INV7080773,Priya Hughes,INDIVIDUAL,NGID-BFXQ7BZEGB,M,NG,0,0,0,,0,0,781,19/02/87,Noah Rossi,INDIVIDUAL,PKID-U4I5YMQT3D,F,PK,0,0,0,,0,0,372,25/02/91,1586.5,GBP,2014.86,TRANSFER,FASTER_PAYMENTS,WALLET,FAN_OUT_FAN_IN
T000000000108,FP-O74JLYS7JD6Z,2025-11-12T07:02:02,Transfer INV9390130,Priya Hughes,INDIVIDUAL,NGID-BFXQ7BZEGB,M,NG,0,0,0,,0,0,781,19/02/87,Kofi Hughes,INDIVIDUAL,NGID-1XXLP8II7E,M,NG,0,0,1,23/04/25,0,0,570,29/01/75,299.79,GBP,380.73,TRANSFER,FASTER_PAYMENTS,WALLET,FAN_OUT_FAN_IN
T000000000109,FP-CFDMILADH1DX,2025-11-12T07:07:02,Loan repayment INV4470517,Priya Hughes,INDIVIDUAL,NGID-BFXQ7BZEGB,M,NG,0,0,0,,0,0,781,19/02/87,Chen Lopez,INDIVIDUAL,USID-PHT0HL9XPS,M,US,0,0,0,,0,0,428,26/04/94,2049.44,GBP,2602.79,TRANSFER,FASTER_PAYMENTS,WALLET,FAN_OUT_FAN_IN
T000000000110,FP-I3WYZTDG7A1R,2025-11-12T08:57:02,Settlement INV5626162,Noah Rossi,INDIVIDUAL,PKID-U4I5YMQT3D,F,PK,0,0,0,,0,0,372,25/02/91,Hannah Ivanov,INDIVIDUAL,FRID-E1U24ZQFEZ,F,FR,0,0,0,,0,0,618,16/03/87,607.4,GBP,771.4,TRANSFER,FASTER_PAYMENTS,WALLET,FAN_OUT_FAN_IN
T000000000111,FP-WCMZX8J5MS20,2025-11-12T09:04:02,Internal transfer INV4359875,Chen Lopez,INDIVIDUAL,USID-PHT0HL9XPS,M,US,0,0,0,,0,0,428,26/04/94,Hannah Ivanov,INDIVIDUAL,FRID-E1U24ZQFEZ,F,FR,0,0,0,,0,0,618,16/03/87,219.91,GBP,279.29,TRANSFER,FASTER_PAYMENTS,WALLET,FAN_OUT_FAN_IN
T000000000112,FP-RX2N75WLN2OT,2025-11-12T09:11:02,Transfer INV8593471,Kofi Hughes,INDIVIDUAL,NGID-1XXLP8II7E,M,NG,0,0,1,23/04/25,0,0,570,29/01/75,Hannah Ivanov,INDIVIDUAL,FRID-E1U24ZQFEZ,F,FR,0,0,0,,0,0,618,16/03/87,673.77,GBP,855.69,TRANSFER,FASTER_PAYMENTS,WALLET,FAN_OUT_FAN_IN
T000000000113,SWIFT-2IJKUV2VXO3P,2025-03-07T05:53:53,Transfer INV7945178,Kofi Kowalski,INDIVIDUAL,DEID-6MM1ZXYVGI,F,DE,0,0,0,,1,0,722,26/04/77,Leila Miller,INDIVIDUAL,DEID-PYXDW2ZCFZ,M,DE,0,0,0,,0,0,597,19/07/74,101.48,GBP,128.88,TRANSFER,WIRE,PREPAID,HIGH_CONCENTRATION
T000000000114,ACH-HWEKQDVNAB87,2025-03-17T10:07:28,Utilities Feb,Kofi Garcia,INDIVIDUAL,AUID-BMXNSZOKGT,M,AU,0,0,0,,0,0,691,26/04/89,Wei Tan,INDIVIDUAL,SGID-OL65WVJX8U,F,SG,1,0,0,,0,0,580,27/01/90,905.93,GBP,1150.53,PAYMENT,ACH,PREPAID,HIGH_CONCENTRATION
T000000000115,ACH-JD3X4YH5HOA7,2025-07-04T02:00:55,Top up INV9832590,Marta Yilmaz,INDIVIDUAL,FRID-1KJTGQ01TE,F,FR,0,0,0,,0,0,269,06/10/95,Kofi Rossi,INDIVIDUAL,USID-IEIXWC4RTW,M,US,0,0,0,,0,0,268,15/03/77,126.33,GBP,160.44,CARD_TOPUP,ACH,CURRENT_ACCT,HIGH_CONCENTRATION
T000000000116,SWIFT-PY2VG9353R4D,2025-11-14T08:10:44,Internal transfer INV2911485,Yilmaz Solutions Ltd,BUSINESS,NLREG-77Z69UWS44C6,X,NL,0,0,0,,0,0,602,01/01/96,Imran Kowalski,INDIVIDUAL,NLID-VBZ7CN0EQW,M,NL,0,0,0,,0,0,454,03/05/85,32294.67,EUR,34878.24,TRANSFER,WIRE,BUSINESS_ACCT,LARGE_REPORTABLE
T000000000117,BR-22SNJU9F51NI,2025-04-27T10:08:58,Settlement INV6015422,Wei Ahmed,INDIVIDUAL,USID-6ORSNC2CZO,F,US,0,0,0,,0,0,709,26/09/66,Jack Chen,INDIVIDUAL,GBID-YAM1N0LH9P,M,GB,0,0,0,,0,0,642,14/03/51,1742.91,GBP,2213.5,TRANSFER,CASH,CURRENT_ACCT,MONEY_MULE
T000000000118,FP-2V4B2RCYBRXO,2025-01-02T05:56:47,Internal transfer INV5286372,Tom Tan,INDIVIDUAL,AUID-IOR56FAO72,M,AU,1,0,1,28/09/25,0,0,899,23/12/87,Chen Garcia,INDIVIDUAL,PKID-UQ9E5COZRO,F,PK,0,0,0,,1,0,240,22/10/83,215.01,GBP,273.06,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,HIGH_CONCENTRATION
T000000000119,FP-IT38CX5DNSVB,2025-02-01T23:35:54,Services INV5468824,Wei Jones,INDIVIDUAL,FRID-BKLDSFR4MU,M,FR,0,0,0,,0,0,224,23/05/95,Chen Kowalski,INDIVIDUAL,PKID-BC2SWSOZCT,F,PK,1,0,0,,0,0,840,23/05/75,66.82,GBP,84.86,PAYMENT,FASTER_PAYMENTS,PREPAID,HIGH_CONCENTRATION
T000000000120,FP-JPSHOXXAOZ5E,2025-09-10T08:41:15,Invoice INV8509374,Zhang Logistics GmbH,BUSINESS,DEREG-M349EL8HL88K,X,DE,0,0,0,,0,0,842,09/09/07,Omar Miller,INDIVIDUAL,NLID-VE92MPNSM4,M,NL,0,0,0,,0,0,221,24/02/64,21.05,GBP,26.73,PAYMENT,FASTER_PAYMENTS,PREPAID,HIGH_CONCENTRATION
T000000000121,FP-W44WUFEQJ4PZ,2025-10-27T11:08:53,Internal transfer INV5261568 ok,Tom Ivanov,INDIVIDUAL,GBID-ERXDOUADVW,F,GB,0,0,0,,1,0,819,18/09/87,Fatima Davies,INDIVIDUAL,NLID-LGF309HSUW,F,NL,0,0,0,,0,0,400,26/05/95,683.02,USD,683.02,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000000122,FP-6AG3U1SWYUTF,2025-10-27T11:13:53,Settlement INV8644287,Tom Ivanov,INDIVIDUAL,GBID-ERXDOUADVW,F,GB,0,0,0,,1,0,819,18/09/87,Elena Wilson,INDIVIDUAL,AEID-6JIXUB4IBH,F,AE,0,0,0,,0,0,200,20/03/89,441.9,USD,441.9,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000000123,FP-LJOKBZVYX9D1,2025-10-27T11:18:53,Transfer INV1797720,Tom Ivanov,INDIVIDUAL,GBID-ERXDOUADVW,F,GB,0,0,0,,1,0,819,18/09/87,Zhang Investments Ltd,BUSINESS,SGREG-QT3G8CD31NRX,X,SG,0,0,0,,0,0,763,12/03/20,802.42,USD,802.42,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000000124,FP-CMTGN9T8JUS1,2025-10-27T11:23:53,Internal transfer INV3960276 thanks,Tom Ivanov,INDIVIDUAL,GBID-ERXDOUADVW,F,GB,0,0,0,,1,0,819,18/09/87,Zhang Payments GmbH,BUSINESS,DEREG-1SDIEQFB85P8,X,DE,0,0,0,,0,0,507,16/06/00,1128.27,USD,1128.27,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000000125,FP-7NNXXYMXU16B,2025-10-27T11:28:53,Transfer INV2018674,Tom Ivanov,INDIVIDUAL,GBID-ERXDOUADVW,F,GB,0,0,0,,1,0,819,18/09/87,Patel Trading SA,BUSINESS,FRREG-5935A0L7253J,X,FR,0,0,0,,0,0,318,25/02/04,525.46,USD,525.46,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,FAN_OUT_FAN_IN
